voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
6372,154,139,25,12,13.25,-1.25,625.0,650.833333333,-25.8333333333
6373,154,139,26,13,13.2307692308,-0.23076923076900002,675.0,641.076923077,33.9230769231
6374,154,139,33,17,18.6470588235,-1.6470588235299999,648.0,695.705882353,-47.7058823529
6375,154,139,34,24,18.4166666667,5.583333333330001,813.0,696.791666667,116.208333333
6376,154,139,35,18,19.5,-1.5,682.0,742.0,-60.0
6377,154,140,26,11,11.909090909100001,-0.909090909091,687.0,636.909090909,50.0909090909
6378,154,140,27,8,12.625,-4.625,566.0,662.0,-96.0
6379,154,140,33,17,20.294117647100002,-3.2941176470599998,663.0,709.0588235289999,-46.058823529399994
6380,154,140,34,26,20.4615384615,5.53846153846,804.0,712.0,92.0
6381,154,140,35,23,20.9130434783,2.0869565217400003,770.0,751.695652174,18.3043478261
6382,154,140,36,14,19.428571428599998,-5.42857142857,758.0,738.642857143,19.3571428571
6383,154,141,26,7,11.142857142899999,-4.1428571428600005,651.0,637.142857143,13.857142857100001
6384,154,141,33,16,19.75,-3.75,622.0,701.5,-79.5
6385,154,141,34,25,20.8,4.2,796.0,708.72,87.28
6386,154,141,35,26,20.5384615385,5.46153846154,715.0,752.115384615,-37.1153846154
6387,154,141,36,17,19.588235294100002,-2.58823529412,799.0,747.2352941180001,51.7647058824
6388,154,142,33,13,19.3076923077,-6.307692307690001,592.0,692.7692307689999,-100.76923076899999
6389,154,142,34,22,20.5909090909,1.4090909090900001,724.0,695.863636364,28.1363636364
6390,154,142,35,25,20.12,4.88,726.0,745.68,-19.68
6391,154,142,36,17,19.7647058824,-2.76470588235,798.0,745.4117647060001,52.588235294099995
6392,154,143,34,18,20.0,-2.0,693.0,689.833333333,3.16666666667
6393,154,143,35,24,18.5833333333,5.416666666669999,723.0,735.916666667,-12.916666666700001
6394,154,143,36,17,18.411764705899998,-1.41176470588,820.0,739.9411764710001,80.0588235294
6395,154,144,32,10,13.4,-3.4,612.0,621.7,-9.7
6396,154,144,34,16,17.875,-1.875,648.0,673.25,-25.25
6397,154,144,35,21,16.380952381,4.61904761905,682.0,729.5714285710001,-47.571428571400006
6398,154,144,36,16,15.875,0.125,821.0,724.1875,96.8125
6399,154,145,32,14,13.2857142857,0.714285714286,647.0,635.571428571,11.4285714286
6400,154,145,33,14,14.5,-0.5,634.0,656.071428571,-22.0714285714
6401,154,145,35,15,14.666666666700001,0.33333333333299997,633.0,722.9333333330001,-89.9333333333
6402,154,145,36,11,14.0,-3.0,746.0,714.0,32.0
6403,154,146,31,9,13.4444444444,-4.44444444444,604.0,654.555555556,-50.5555555556
6404,154,146,32,15,13.1333333333,1.86666666667,655.0,633.9333333330001,21.0666666667
6405,154,147,33,12,13.916666666700001,-1.9166666666699999,582.0,656.5,-74.5
6406,154,147,34,10,14.1,-4.1,640.0,650.0,-10.0
6407,154,148,34,11,13.909090909100001,-2.9090909090900006,649.0,675.8181818180001,-26.818181818200003
6408,154,148,36,6,11.666666666700001,-5.666666666669999,641.0,735.0,-94.0
6409,154,149,35,13,11.6923076923,1.30769230769,782.0,726.7692307689999,55.2307692308
6410,154,149,36,11,11.4545454545,-0.45454545454499995,779.0,735.636363636,43.363636363599994
6411,154,150,32,13,14.0769230769,-1.07692307692,617.0,645.538461538,-28.5384615385
6412,154,150,35,13,11.3076923077,1.69230769231,736.0,740.1538461539999,-4.15384615385
6413,154,150,36,12,11.25,0.75,817.0,743.666666667,73.3333333333
6414,154,151,32,15,15.7333333333,-0.733333333333,665.0,667.666666667,-2.66666666667
6415,154,151,33,15,16.0,-1.0,636.0,670.666666667,-34.6666666667
6416,154,151,36,10,11.1,-1.1,723.0,738.8,-15.8
6417,154,152,32,17,16.4705882353,0.529411764706,637.0,681.117647059,-44.1176470588
6418,154,152,33,17,17.2352941176,-0.235294117647,683.0,681.7647058819999,1.23529411765
6419,154,152,36,10,11.8,-1.8,739.0,707.5,31.5
6420,154,153,26,6,8.333333333330001,-2.33333333333,607.0,639.0,-32.0
6421,154,153,32,17,17.294117647100002,-0.294117647059,631.0,696.0,-65.0
6422,154,153,33,18,19.1666666667,-1.16666666667,700.0,693.111111111,6.8888888888899995
6423,154,153,35,16,16.0,0.0,656.0,693.875,-37.875
6424,154,153,36,12,14.583333333299999,-2.58333333333,758.0,699.5,58.5
6425,154,154,27,13,10.3076923077,2.69230769231,620.0,689.7692307689999,-69.7692307692
6426,154,154,32,17,17.4705882353,-0.470588235294,604.0,704.117647059,-100.11764705899999
6427,154,154,33,20,20.2,-0.2,737.0,695.7,41.3
6428,154,154,34,23,20.0869565217,2.9130434782599997,667.0,701.304347826,-34.3043478261
6429,154,154,35,21,18.1428571429,2.85714285714,722.0,684.666666667,37.3333333333
6430,154,154,36,14,16.6428571429,-2.6428571428599996,660.0,695.4285714289999,-35.4285714286
6431,154,155,26,14,12.5,1.5,699.0,697.714285714,1.2857142857100001
6432,154,155,27,18,12.333333333299999,5.666666666669999,780.0,719.9444444439999,60.0555555556
6433,154,155,28,14,12.5,1.5,656.0,726.0714285710001,-70.0714285714
6434,154,155,33,21,20.8095238095,0.190476190476,713.0,709.0,4.0
6435,154,155,34,25,21.0,4.0,731.0,712.8,18.2
6436,154,155,35,23,19.0869565217,3.9130434782599997,723.0,694.434782609,28.565217391300003
6437,154,155,36,14,17.5,-3.5,633.0,692.5,-59.5
6438,154,156,26,15,13.666666666700001,1.33333333333,746.0,765.866666667,-19.866666666700002
6439,154,156,27,19,13.315789473699999,5.684210526319999,840.0,773.736842105,66.2631578947
6440,154,156,28,14,13.2142857143,0.785714285714,861.0,775.714285714,85.2857142857
6441,154,156,29,8,10.5,-2.5,755.0,788.625,-33.625
6442,154,156,30,7,10.142857142899999,-3.14285714286,725.0,750.0,-25.0
6443,154,156,32,15,18.6666666667,-3.66666666667,597.0,714.666666667,-117.666666667
6444,154,156,33,21,20.9523809524,0.047619047619,697.0,726.5714285710001,-29.5714285714
6445,154,156,34,24,21.25,2.75,816.0,736.75,79.25
6446,154,156,35,21,19.380952381,1.61904761905,759.0,730.80952381,28.190476190500004
6447,154,156,36,12,17.6666666667,-5.666666666669999,632.0,718.166666667,-86.1666666667
6448,154,157,26,13,12.846153846199998,0.153846153846,741.0,800.692307692,-59.6923076923
6449,154,157,27,15,12.666666666700001,2.33333333333,903.0,793.733333333,109.26666666700001
6450,154,157,30,8,10.625,-2.625,784.0,719.875,64.125
6451,154,157,32,17,18.9411764706,-1.94117647059,653.0,698.882352941,-45.8823529412
6452,154,157,33,22,21.0454545455,0.9545454545450001,677.0,735.8181818180001,-58.818181818199996
6453,154,157,34,23,20.7826086957,2.21739130435,872.0,766.260869565,105.739130435
6454,154,157,35,19,19.0,0.0,856.0,773.1052631580001,82.8947368421
6455,154,158,26,7,12.0,-5.0,810.0,821.142857143,-11.142857142899999
6456,154,158,31,14,16.8571428571,-2.85714285714,611.0,713.357142857,-102.35714285700001
6457,154,158,32,20,19.75,0.25,696.0,694.6,1.4
6458,154,158,33,24,21.625,2.375,611.0,736.666666667,-125.666666667
6459,154,158,34,23,20.8260869565,2.17391304348,843.0,773.782608696,69.21739130430001
6460,154,158,35,16,19.5625,-3.5625,907.0,809.9375,97.0625
6461,154,159,31,14,17.3571428571,-3.35714285714,630.0,739.357142857,-109.35714285700001
6462,154,159,32,21,20.428571428599998,0.5714285714289999,767.0,706.714285714,60.285714285699996
6463,154,159,33,25,21.88,3.12,606.0,735.36,-129.36
6464,154,159,34,23,20.3913043478,2.60869565217,783.0,755.47826087,27.5217391304
6465,154,159,35,15,18.6666666667,-3.66666666667,879.0,792.6,86.4
6466,154,160,30,4,11.75,-7.75,764.0,684.25,79.75
6467,154,160,32,20,19.45,0.55,845.0,711.25,133.75
6468,154,160,33,25,19.92,5.08,656.0,721.96,-65.96
6469,154,160,34,21,18.9523809524,2.04761904762,703.0,731.80952381,-28.809523809499996
6470,154,160,35,12,17.25,-5.25,789.0,760.75,28.25
6471,154,161,30,2,9.5,-7.5,657.0,729.5,-72.5
6472,154,161,32,15,17.6666666667,-2.66666666667,750.0,728.266666667,21.7333333333
6473,154,161,33,19,17.7368421053,1.26315789474,737.0,718.4736842110001,18.5263157895
6474,154,161,34,16,16.8125,-0.8125,651.0,723.625,-72.625
6475,154,162,33,14,14.0714285714,-0.07142857142860001,755.0,694.857142857,60.1428571429
6476,154,163,30,4,8.25,-4.25,602.0,618.75,-16.75
6477,154,163,33,12,13.5,-1.5,678.0,687.583333333,-9.583333333330001
6478,154,164,26,4,6.0,-2.0,822.0,803.75,18.25
6479,154,164,30,9,12.333333333299999,-3.33333333333,560.0,610.333333333,-50.3333333333
6480,154,164,32,16,15.8125,0.1875,665.0,671.0,-6.0
6481,154,164,33,14,15.0714285714,-1.0714285714299998,679.0,682.142857143,-3.14285714286
6482,154,165,30,12,16.0833333333,-4.08333333333,573.0,614.5,-41.5
6483,154,165,31,21,16.571428571400002,4.42857142857,587.0,643.571428571,-56.571428571400006
6484,154,165,32,19,17.8421052632,1.15789473684,646.0,682.157894737,-36.157894736799996
6485,154,165,33,15,16.7333333333,-1.73333333333,734.0,691.6,42.4
6486,154,166,25,4,6.0,-2.0,823.0,769.75,53.25
6487,154,166,30,14,17.6428571429,-3.64285714286,598.0,635.357142857,-37.3571428571
6488,154,166,31,23,17.8695652174,5.13043478261,648.0,647.260869565,0.739130434783
6489,154,166,32,20,19.1,0.9,651.0,683.25,-32.25
6490,154,166,33,13,18.0769230769,-5.07692307692,741.0,691.0,50.0
6491,154,167,30,12,18.9166666667,-6.916666666669999,585.0,665.833333333,-80.8333333333
6492,154,167,31,20,18.65,1.35,707.0,655.65,51.35
6493,154,167,32,19,18.9473684211,0.052631578947400004,611.0,685.0,-74.0
6494,154,168,31,20,19.1,0.9,691.0,658.05,32.95
6495,154,168,32,19,18.5263157895,0.47368421052599996,588.0,687.5263157889999,-99.5263157895
6496,154,169,29,10,19.2,-9.2,820.0,718.9,101.1
6497,154,169,30,19,19.894736842100002,-0.894736842105,621.0,703.4736842110001,-82.4736842105
6498,154,169,31,21,21.428571428599998,-0.428571428571,668.0,681.5238095240001,-13.5238095238
6499,154,169,32,21,18.8571428571,2.1428571428599996,689.0,697.857142857,-8.85714285714
6500,154,169,33,12,17.5,-5.5,684.0,723.5,-39.5
6501,154,170,29,16,20.0625,-4.0625,740.0,731.6875,8.3125
6502,154,170,30,25,20.88,4.12,742.0,706.64,35.36
6503,154,170,31,25,22.76,2.24,677.0,699.36,-22.36
6504,154,170,32,24,19.7083333333,4.29166666667,774.0,714.166666667,59.8333333333
6505,154,170,33,15,18.133333333299998,-3.13333333333,819.0,742.266666667,76.7333333333
6506,154,171,29,20,20.4,-0.4,702.0,733.1,-31.1
6507,154,171,30,26,22.7692307692,3.23076923077,735.0,711.7692307689999,23.2307692308
6508,154,171,31,26,24.1538461538,1.84615384615,691.0,718.038461538,-27.0384615385
6509,154,171,32,25,20.92,4.08,760.0,729.6,30.4
6510,154,171,33,16,19.1875,-3.1875,853.0,747.1875,105.8125
6511,154,172,28,12,17.8333333333,-5.833333333330001,794.0,690.0,104.0
6512,154,172,29,21,20.2857142857,0.714285714286,636.0,716.761904762,-80.7619047619
6513,154,172,30,25,23.52,1.48,646.0,718.8,-72.8
6514,154,172,31,26,23.9230769231,2.07692307692,733.0,725.923076923,7.076923076919999
6515,154,172,32,24,21.0416666667,2.95833333333,732.0,740.0,-8.0
6516,154,172,33,15,19.133333333299998,-4.13333333333,830.0,741.133333333,88.8666666667
6517,154,173,28,11,17.5454545455,-6.545454545449999,631.0,700.272727273,-69.27272727270001
6518,154,173,29,20,19.9,0.1,634.0,719.55,-85.55
6519,154,173,30,24,23.0,1.0,692.0,729.125,-37.125
6520,154,173,31,25,23.0,2.0,767.0,734.24,32.76
6521,154,173,32,20,21.2,-1.2,720.0,742.95,-22.95
6522,154,173,33,11,19.4545454545,-8.45454545455,753.0,731.1818181819999,21.818181818200003
6523,154,174,29,16,20.25,-4.25,636.0,730.6875,-94.6875
6524,154,174,30,23,21.347826087,1.65217391304,803.0,745.782608696,57.2173913043
6525,154,174,31,23,21.4782608696,1.5217391304299999,739.0,752.6521739130001,-13.652173913
6526,154,174,32,16,20.1875,-4.1875,712.0,744.75,-32.75
6527,154,175,29,13,18.7692307692,-5.76923076923,603.0,743.461538462,-140.46153846200002
6528,154,175,30,22,18.363636363599998,3.6363636363599996,820.0,749.5,70.5
6529,154,175,31,20,19.2,0.8,774.0,761.95,12.05
6530,154,176,27,4,4.75,-0.75,758.0,702.5,55.5
6531,154,176,30,17,15.5882352941,1.41176470588,728.0,751.823529412,-23.8235294118
6532,154,176,31,15,16.3333333333,-1.33333333333,835.0,761.2,73.8
6533,154,177,27,5,5.2,-0.2,702.0,703.6,-1.6
6534,154,177,31,8,14.25,-6.25,783.0,756.375,26.625
6535,154,178,27,4,6.25,-2.25,648.0,704.5,-56.5
6536,154,188,22,5,6.4,-1.4,667.0,647.0,20.0
6537,154,188,25,6,13.0,-7.0,772.0,798.666666667,-26.6666666667
6538,154,189,22,8,7.5,0.5,697.0,662.375,34.625
6539,154,189,25,10,12.9,-2.9,794.0,848.5,-54.5
6540,154,190,22,7,8.42857142857,-1.42857142857,655.0,677.0,-22.0
6541,154,190,24,13,13.6923076923,-0.692307692308,898.0,862.307692308,35.6923076923
6542,154,190,25,12,13.583333333299999,-1.5833333333300001,861.0,874.916666667,-13.916666666700001
6543,154,191,22,6,7.5,-1.5,623.0,660.333333333,-37.3333333333
6544,154,191,24,14,12.5714285714,1.42857142857,954.0,862.785714286,91.2142857143
6545,154,191,25,13,12.3846153846,0.615384615385,856.0,879.1538461539999,-23.1538461538
6546,154,192,24,11,11.0,0.0,990.0,852.454545455,137.545454545
6547,154,192,25,11,11.0,0.0,764.0,873.0,-109.0
6548,154,193,22,2,4.0,-2.0,597.0,597.0,0.0
6549,154,193,24,8,8.875,-0.875,873.0,839.75,33.25
6550,154,194,24,6,7.0,-1.0,744.0,820.833333333,-76.8333333333
6551,154,195,22,3,6.0,-3.0,761.0,776.0,-15.0
6552,154,195,24,4,7.0,-3.0,694.0,805.5,-111.5
6553,154,196,22,5,5.8,-0.8,766.0,760.0,6.0
6554,154,197,22,5,6.8,-1.8,697.0,761.2,-64.2
6555,154,197,24,3,6.333333333330001,-3.33333333333,704.0,781.0,-77.0
6556,154,198,22,6,6.166666666669999,-0.166666666667,708.0,738.833333333,-30.8333333333
6557,154,199,22,7,4.8571428571399995,2.1428571428599996,759.0,731.0,28.0
6558,154,200,22,5,4.6,0.4,764.0,732.6,31.4
6559,155,83,29,6,7.5,-1.5,673.0,682.333333333,-9.333333333330001
6560,155,84,29,10,9.2,0.8,718.0,711.5,6.5
6561,155,85,28,11,10.5454545455,0.45454545454499995,728.0,721.454545455,6.545454545449999
6562,155,85,29,11,10.5454545455,0.45454545454499995,728.0,721.454545455,6.545454545449999
6563,155,86,28,9,11.1111111111,-2.1111111111099996,701.0,723.5555555560001,-22.555555555599998
6564,155,86,29,9,11.1111111111,-2.1111111111099996,702.0,723.4444444439999,-21.444444444400002
6565,155,88,31,9,11.0,-2.0,598.0,649.333333333,-51.3333333333
6566,155,88,32,10,10.0,0.0,605.0,647.5,-42.5
6567,155,89,31,12,10.75,1.25,652.0,642.833333333,9.166666666669999
6568,155,89,32,15,10.2,4.8,636.0,640.266666667,-4.26666666667
6569,155,90,31,8,12.125,-4.125,627.0,651.0,-24.0
6570,155,90,32,11,12.090909090899999,-1.09090909091,630.0,643.8181818180001,-13.8181818182
6571,155,90,33,9,12.4444444444,-3.44444444444,579.0,629.7777777780001,-50.7777777778
6572,155,93,32,5,8.2,-3.2,668.0,741.6,-73.6
6573,155,94,32,9,8.0,1.0,757.0,719.7777777780001,37.222222222199996
6574,155,95,32,9,8.0,1.0,662.0,725.5555555560001,-63.5555555556
6575,155,95,33,9,8.0,1.0,603.0,732.111111111,-129.111111111
6576,155,98,34,7,7.8571428571399995,-0.8571428571430001,609.0,632.285714286,-23.285714285700003
6577,155,99,34,9,7.8888888888899995,1.11111111111,656.0,630.7777777780001,25.2222222222
6578,155,100,34,8,8.375,-0.375,675.0,657.875,17.125
6579,155,101,34,7,8.0,-1.0,672.0,658.714285714,13.2857142857
6580,155,102,34,6,8.166666666669999,-2.16666666667,598.0,689.5,-91.5
6581,155,103,32,4,10.75,-6.75,637.0,691.25,-54.25
6582,155,103,35,6,9.833333333330001,-3.83333333333,759.0,699.0,60.0
6583,155,104,35,8,8.875,-0.875,738.0,719.125,18.875
6584,155,105,30,9,16.6666666667,-7.666666666669999,736.0,818.7777777780001,-82.7777777778
6585,155,105,31,14,14.642857142899999,-0.642857142857,710.0,761.642857143,-51.6428571429
6586,155,105,32,9,16.2222222222,-7.22222222222,689.0,723.2222222219999,-34.222222222199996
6587,155,105,34,4,9.25,-5.25,610.0,721.75,-111.75
6588,155,105,35,6,9.333333333330001,-3.33333333333,693.0,724.333333333,-31.3333333333
6589,155,106,30,13,15.538461538499998,-2.53846153846,856.0,801.1538461539999,54.8461538462
6590,155,106,31,17,14.4705882353,2.52941176471,797.0,768.6470588239999,28.3529411765
6591,155,106,32,10,16.0,-6.0,643.0,746.7,-103.7
6592,155,107,30,14,14.4285714286,-0.428571428571,878.0,811.642857143,66.3571428571
6593,155,107,31,16,14.0,2.0,887.0,787.75,99.25
6594,155,108,30,14,11.5714285714,2.4285714285699997,835.0,807.5714285710001,27.4285714286
6595,155,108,31,14,11.5714285714,2.4285714285699997,900.0,802.9285714289999,97.07142857139999
6596,155,109,30,8,10.5,-2.5,779.0,817.375,-38.375
6597,155,109,31,8,10.5,-2.5,787.0,816.375,-29.375
6598,155,111,35,12,13.833333333299999,-1.8333333333300001,690.0,711.166666667,-21.1666666667
6599,155,111,36,10,13.9,-3.9,699.0,723.0,-24.0
6600,155,112,32,6,8.333333333330001,-2.33333333333,608.0,654.0,-46.0
6601,155,112,33,9,10.3333333333,-1.33333333333,624.0,649.0,-25.0
6602,155,112,35,18,14.9444444444,3.05555555556,786.0,703.333333333,82.6666666667
6603,155,112,36,15,15.066666666700002,-0.06666666666669999,714.0,719.9333333330001,-5.93333333333
6604,155,113,32,7,8.14285714286,-1.14285714286,641.0,660.428571429,-19.428571428599998
6605,155,113,33,10,10.2,-0.2,699.0,648.6,50.4
6606,155,113,35,20,16.2,3.8,743.0,707.35,35.65
6607,155,113,36,17,16.411764705899998,0.588235294118,695.0,722.0,-27.0
6608,155,114,33,7,11.142857142899999,-4.1428571428600005,611.0,662.428571429,-51.428571428599994
6609,155,114,35,19,16.0526315789,2.94736842105,724.0,707.210526316,16.7894736842
6610,155,114,36,16,16.4375,-0.4375,679.0,723.625,-44.625
6611,155,115,35,16,14.3125,1.6875,757.0,698.25,58.75
6612,155,115,36,14,14.5,-0.5,650.0,715.214285714,-65.2142857143
6613,155,116,31,0,,,592.0,,
6614,155,116,35,9,13.4444444444,-4.44444444444,680.0,705.888888889,-25.8888888889
6615,155,119,35,5,7.2,-2.2,661.0,636.0,25.0
6616,155,120,33,2,3.5,-1.5,607.0,594.5,12.5
6617,155,120,34,4,5.25,-1.25,603.0,626.25,-23.25
6618,155,123,35,2,4.0,-2.0,631.0,726.5,-95.5
6619,155,129,36,3,4.33333333333,-1.33333333333,658.0,719.333333333,-61.3333333333
6620,155,132,35,4,4.5,-0.5,674.0,640.5,33.5
6621,155,133,35,3,5.0,-2.0,637.0,659.333333333,-22.3333333333
6622,155,137,24,5,10.8,-5.8,589.0,624.2,-35.2
6623,155,137,33,8,12.5,-4.5,623.0,627.125,-4.125
6624,155,138,24,7,10.142857142899999,-3.14285714286,586.0,627.571428571,-41.5714285714
6625,155,138,25,10,10.6,-0.6,582.0,631.9,-49.9
6626,155,138,33,14,15.142857142899999,-1.14285714286,592.0,648.428571429,-56.428571428599994
6627,155,138,34,16,15.5,0.5,672.0,653.6875,18.3125
6628,155,139,25,7,11.857142857100001,-4.8571428571399995,644.0,640.714285714,3.2857142857099997
6629,155,139,33,17,18.1176470588,-1.11764705882,615.0,662.941176471,-47.941176470600006
6630,155,139,34,22,18.5909090909,3.4090909090900006,714.0,677.954545455,36.0454545455
6631,155,139,35,16,19.75,-3.75,680.0,717.9375,-37.9375
6632,155,140,33,16,20.0,-4.0,610.0,679.125,-69.125
6633,155,140,34,25,20.04,4.96,720.0,687.72,32.28
6634,155,140,35,23,20.2608695652,2.73913043478,742.0,721.217391304,20.7826086957
6635,155,140,36,14,19.071428571400002,-5.07142857143,686.0,721.642857143,-35.6428571429
6636,155,141,33,13,19.6923076923,-6.692307692309999,563.0,682.307692308,-119.30769230799999
6637,155,141,34,22,20.6818181818,1.3181818181799998,734.0,692.3181818180001,41.6818181818
6638,155,141,35,25,20.04,4.96,684.0,733.28,-49.28
6639,155,141,36,17,19.411764705899998,-2.41176470588,736.0,734.470588235,1.52941176471
6640,155,142,34,16,20.6875,-4.6875,671.0,690.25,-19.25
6641,155,142,35,22,19.363636363599998,2.6363636363599996,703.0,738.045454545,-35.0454545455
6642,155,142,36,16,19.375,-3.375,765.0,741.875,23.125
6643,155,143,35,19,17.5263157895,1.47368421053,661.0,740.4210526319999,-79.42105263159999
6644,155,143,36,15,17.6666666667,-2.66666666667,806.0,745.8,60.2
6645,155,144,31,12,12.5,-0.5,587.0,629.666666667,-42.6666666667
6646,155,144,35,16,15.1875,0.8125,638.0,736.3125,-98.3125
6647,155,144,36,14,15.0714285714,-1.0714285714299998,818.0,732.857142857,85.1428571429
6648,155,145,30,10,13.6,-3.6,604.0,647.4,-43.4
6649,155,145,31,17,13.5294117647,3.4705882352900006,682.0,644.2352941180001,37.7647058824
6650,155,145,32,15,14.066666666700002,0.933333333333,628.0,652.866666667,-24.866666666700002
6651,155,145,33,9,14.5555555556,-5.55555555556,619.0,648.666666667,-29.6666666667
6652,155,145,35,12,13.0,-1.0,620.0,728.833333333,-108.833333333
6653,155,145,36,11,12.8181818182,-1.8181818181799998,775.0,722.0909090910001,52.9090909091
6654,155,146,31,15,13.6,1.4,730.0,647.266666667,82.7333333333
6655,155,146,32,16,13.1875,2.8125,704.0,644.25,59.75
6656,155,146,36,7,10.285714285700001,-3.2857142857099997,685.0,709.857142857,-24.8571428571
6657,155,147,31,8,13.75,-5.75,635.0,661.625,-26.625
6658,155,147,33,6,13.333333333299999,-7.333333333330001,596.0,651.666666667,-55.6666666667
6659,155,149,31,6,11.333333333299999,-5.33333333333,545.0,610.833333333,-65.8333333333
6660,155,149,36,6,10.5,-4.5,673.0,751.0,-78.0
6661,155,150,31,9,11.8888888889,-2.88888888889,601.0,605.555555556,-4.55555555556
6662,155,150,32,12,11.916666666700001,0.08333333333330001,605.0,607.666666667,-2.66666666667
6663,155,150,36,8,10.25,-2.25,751.0,737.5,13.5
6664,155,151,32,13,13.9230769231,-0.923076923077,581.0,642.769230769,-61.7692307692
6665,155,151,33,13,14.461538461500002,-1.4615384615399998,637.0,642.846153846,-5.84615384615
6666,155,151,36,9,11.222222222200001,-2.22222222222,731.0,708.5555555560001,22.444444444400002
6667,155,152,33,15,16.5333333333,-1.53333333333,708.0,670.8,37.2
6668,155,152,36,11,13.0,-2.0,703.0,683.454545455,19.5454545455
6669,155,153,26,4,8.5,-4.5,694.0,591.0,103.0
6670,155,153,31,5,11.4,-6.4,557.0,629.2,-72.2
6671,155,153,33,17,18.8823529412,-1.88235294118,759.0,689.9411764710001,69.0588235294
6672,155,153,34,20,19.3,0.7,646.0,697.85,-51.85
6673,155,153,36,13,15.7692307692,-2.76923076923,688.0,679.538461538,8.46153846154
6674,155,154,26,7,10.714285714299999,-3.7142857142900003,634.0,635.571428571,-1.57142857143
6675,155,154,27,8,11.0,-3.0,503.0,654.5,-151.5
6676,155,154,33,18,20.388888888900002,-2.3888888888900004,777.0,682.944444444,94.0555555556
6677,155,154,34,24,20.5416666667,3.45833333333,638.0,693.25,-55.25
6678,155,154,35,21,19.619047619,1.38095238095,678.0,671.285714286,6.71428571429
6679,155,155,27,12,13.25,-1.25,546.0,704.5,-158.5
6680,155,155,33,18,20.2222222222,-2.22222222222,669.0,679.2777777780001,-10.277777777799999
6681,155,155,34,24,20.9583333333,3.04166666667,644.0,694.416666667,-50.4166666667
6682,155,155,35,21,20.2857142857,0.714285714286,679.0,676.6190476190001,2.38095238095
6683,155,156,26,12,13.833333333299999,-1.8333333333300001,754.0,754.833333333,-0.833333333333
6684,155,156,27,16,13.0625,2.9375,658.0,751.25,-93.25
6685,155,156,34,22,20.136363636400002,1.8636363636400002,686.0,706.454545455,-20.4545454545
6686,155,156,35,19,19.6315789474,-0.631578947368,693.0,705.210526316,-12.2105263158
6687,155,157,26,10,13.1,-3.1,860.0,773.7,86.3
6688,155,157,27,14,12.142857142899999,1.8571428571400002,898.0,759.785714286,138.214285714
6689,155,157,28,11,11.8181818182,-0.8181818181820001,798.0,755.8181818180001,42.1818181818
6690,155,157,29,8,9.125,-1.125,646.0,749.0,-103.0
6691,155,157,32,11,15.909090909100001,-4.909090909090001,622.0,650.090909091,-28.090909090900002
6692,155,157,34,20,19.1,0.9,751.0,725.75,25.25
6693,155,157,35,18,18.2777777778,-0.277777777778,762.0,730.611111111,31.3888888889
6694,155,158,29,7,8.28571428571,-1.2857142857100001,790.0,710.714285714,79.2857142857
6695,155,158,32,15,17.6666666667,-2.66666666667,644.0,655.866666667,-11.8666666667
6696,155,158,34,21,18.9523809524,2.04761904762,733.0,716.047619048,16.9523809524
6697,155,158,35,16,17.9375,-1.9375,752.0,743.125,8.875
6698,155,159,32,17,19.6470588235,-2.6470588235299997,720.0,693.176470588,26.8235294118
6699,155,159,33,24,20.0416666667,3.95833333333,600.0,707.125,-107.125
6700,155,159,34,22,19.0,3.0,664.0,703.727272727,-39.7272727273
6701,155,160,32,18,19.2777777778,-1.27777777778,850.0,720.2777777780001,129.722222222
6702,155,160,33,24,19.375,4.625,736.0,714.875,21.125
6703,155,160,34,20,18.3,1.7,630.0,702.0,-72.0
6704,155,161,32,14,18.2142857143,-4.21428571429,746.0,768.857142857,-22.8571428571
6705,155,161,33,18,18.111111111099998,-0.111111111111,799.0,740.0,59.0
6706,155,162,33,14,14.7857142857,-0.785714285714,808.0,720.142857143,87.85714285709999
6707,155,163,32,13,14.3846153846,-1.3846153846200002,621.0,704.1538461539999,-83.1538461538
6708,155,163,33,12,14.25,-2.25,739.0,703.083333333,35.9166666667
6709,155,164,30,12,13.666666666700001,-1.6666666666699999,568.0,612.916666667,-44.9166666667
6710,155,164,32,17,16.2352941176,0.7647058823530001,725.0,668.352941176,56.647058823500004
6711,155,164,33,13,15.2307692308,-2.23076923077,667.0,692.923076923,-25.9230769231
6712,155,165,25,6,5.666666666669999,0.33333333333299997,801.0,790.0,11.0
6713,155,165,30,17,16.8235294118,0.176470588235,626.0,628.2352941180001,-2.23529411765
6714,155,165,31,23,17.8260869565,5.173913043480001,585.0,645.52173913,-60.5217391304
6715,155,165,32,19,18.315789473699997,0.6842105263160001,704.0,671.157894737,32.842105263200004
6716,155,166,25,6,6.0,0.0,781.0,739.333333333,41.6666666667
6717,155,166,30,19,18.2631578947,0.736842105263,643.0,649.5789473680001,-6.57894736842
6718,155,166,31,25,18.8,6.2,679.0,649.72,29.28
6719,155,166,32,19,19.578947368399998,-0.578947368421,671.0,676.315789474,-5.315789473680001
6720,155,167,25,5,5.4,-0.4,719.0,728.2,-9.2
6721,155,167,31,23,19.4782608696,3.5217391304300003,759.0,663.565217391,95.4347826087
