voxel_id,x,y,z,num_of_neighbor_lesions,avg_of_num_of_neighbor_lesions,diff_of_num_of_neighbor_lesions_and_avg_of_num_of_neighbor_lesions,voxel_intensity,average_intensity_of_neighbor_voxels,diff_of_vox_int_and_avg_int_of_nei_vox
347,80,167,20,15,16.0666666667,-1.06666666667,616.0,650.6,-34.6
348,80,167,21,20,18.15,1.85,701.0,654.05,46.95
349,80,167,22,20,22.25,-2.25,641.0,675.65,-34.65
350,80,167,23,23,22.6086956522,0.391304347826,619.0,651.956521739,-32.9565217391
351,80,167,24,25,22.56,2.44,611.0,655.88,-44.88
352,80,167,25,24,20.8333333333,3.16666666667,678.0,640.625,37.375
353,80,167,26,17,19.2352941176,-2.23529411765,614.0,633.0,-19.0
354,80,168,18,2,3.5,-1.5,624.0,588.0,36.0
355,80,168,20,14,16.1428571429,-2.14285714286,653.0,666.214285714,-13.2142857143
356,80,168,21,20,17.9,2.1,735.0,660.4,74.6
357,80,168,22,20,22.2,-2.2,702.0,681.55,20.45
358,80,168,23,23,22.8695652174,0.130434782609,660.0,668.130434783,-8.13043478261
359,80,168,24,26,22.9615384615,3.03846153846,664.0,660.692307692,3.30769230769
360,80,168,25,26,21.4230769231,4.57692307692,678.0,641.538461538,36.4615384615
361,80,168,26,20,19.5,0.5,659.0,616.7,42.3
362,80,169,18,2,2.5,-0.5,622.0,575.5,46.5
363,80,169,20,14,16.2857142857,-2.28571428571,643.0,665.642857143,-22.6428571429
364,80,169,21,20,18.0,2.0,732.0,657.3,74.7
365,80,169,22,20,22.15,-2.15,681.0,680.55,0.45
366,80,169,23,23,22.8260869565,0.173913043478,668.0,674.869565217,-6.86956521739
367,80,169,24,26,23.0769230769,2.92307692308,678.0,664.961538462,13.0384615385
368,80,169,25,26,21.9230769231,4.07692307692,649.0,644.576923077,4.42307692308
369,80,169,26,20,20.2,-0.2,658.0,615.0,43.0
370,80,170,20,15,16.5333333333,-1.53333333333,620.0,640.8,-20.8
371,80,170,21,20,18.5,1.5,696.0,636.1,59.9
372,80,170,22,20,22.1,-2.1,624.0,660.55,-36.55
373,80,170,23,23,22.6086956522,0.391304347826,656.0,668.217391304,-12.2173913043
374,80,170,24,26,22.8846153846,3.11538461538,676.0,670.076923077,5.92307692308
375,80,170,25,26,22.0769230769,3.92307692308,630.0,656.730769231,-26.7307692308
376,80,170,26,20,20.65,-0.65,623.0,632.1,-9.1
377,80,171,20,16,16.625,-0.625,593.0,620.625,-27.625
378,80,171,21,20,18.85,1.15,658.0,616.4,41.6
379,80,171,22,20,21.95,-1.95,614.0,633.4,-19.4
380,80,171,23,23,22.1739130435,0.826086956522,631.0,662.173913043,-31.1739130435
381,80,171,24,26,22.4230769231,3.57692307692,681.0,678.307692308,2.69230769231
382,80,171,25,26,22.0384615385,3.96153846154,693.0,673.846153846,19.1538461538
383,80,171,26,21,20.8571428571,0.142857142857,670.0,651.476190476,18.5238095238
384,80,172,20,16,16.0,0.0,604.0,602.9375,1.0625
385,80,172,21,20,18.25,1.75,634.0,602.65,31.35
386,80,172,22,20,21.3,-1.3,614.0,614.65,-0.65
387,80,172,23,23,21.347826087,1.65217391304,605.0,656.565217391,-51.5652173913
388,80,172,24,25,21.64,3.36,715.0,677.36,37.64
389,80,172,25,25,21.84,3.16,737.0,684.24,52.76
390,80,172,26,22,20.7727272727,1.22727272727,683.0,664.045454545,18.9545454545
391,80,172,27,15,19.3333333333,-4.33333333333,595.0,650.533333333,-55.5333333333
392,80,173,20,14,15.0,-1.0,576.0,597.5,-21.5
393,80,173,21,19,16.8947368421,2.10526315789,612.0,595.684210526,16.3157894737
394,80,173,22,21,19.1904761905,1.80952380952,629.0,602.476190476,26.5238095238
395,80,173,23,22,20.0,2.0,583.0,646.954545455,-63.9545454545
396,80,173,24,23,20.347826087,2.65217391304,715.0,660.260869565,54.7391304348
397,80,173,25,23,21.0434782609,1.95652173913,658.0,675.695652174,-17.6956521739
398,80,173,26,23,20.1304347826,2.86956521739,657.0,657.304347826,-0.304347826087
399,80,173,27,18,18.8888888889,-0.888888888889,663.0,646.166666667,16.8333333333
400,80,174,21,17,14.9411764706,2.05882352941,555.0,584.941176471,-29.9411764706
401,80,174,22,20,17.0,3.0,627.0,597.9,29.1
402,80,174,23,20,18.3,1.7,587.0,631.4,-44.4
403,80,174,24,19,19.0526315789,-0.0526315789474,639.0,645.421052632,-6.42105263158
404,80,174,25,19,20.3684210526,-1.36842105263,549.0,657.736842105,-108.736842105
405,80,174,26,21,19.7619047619,1.2380952381,670.0,648.238095238,21.7619047619
406,80,174,27,20,18.25,1.75,679.0,642.9,36.1
407,80,175,21,13,13.3076923077,-0.307692307692,513.0,574.461538462,-61.4615384615
408,80,175,22,18,14.7777777778,3.22222222222,599.0,594.055555556,4.94444444444
409,80,175,23,18,16.1666666667,1.83333333333,600.0,610.833333333,-10.8333333333
410,80,175,24,16,17.6875,-1.6875,548.0,632.625,-84.625
411,80,175,26,18,19.6111111111,-1.61111111111,600.0,635.833333333,-35.8333333333
412,80,175,27,19,18.3684210526,0.631578947368,678.0,639.157894737,38.8421052632
413,80,175,28,12,18.25,-6.25,586.0,663.75,-77.75
414,80,176,22,14,13.5714285714,0.428571428571,574.0,598.428571429,-24.4285714286
415,80,176,23,17,14.3529411765,2.64705882353,573.0,606.117647059,-33.1176470588
416,80,176,24,14,16.1428571429,-2.14285714286,515.0,628.5,-113.5
417,80,176,26,14,19.0714285714,-5.07142857143,489.0,612.857142857,-123.857142857
418,80,176,27,18,17.2777777778,0.722222222222,636.0,616.333333333,19.6666666667
419,80,176,28,14,16.8571428571,-2.85714285714,602.0,625.285714286,-23.2857142857
420,80,177,22,11,13.2727272727,-2.27272727273,545.0,609.818181818,-64.8181818182
421,80,177,23,15,13.6,1.4,566.0,613.2,-47.2
422,80,177,24,12,15.3333333333,-3.33333333333,529.0,631.5,-102.5
423,80,177,27,13,17.3076923077,-4.30769230769,528.0,610.769230769,-82.7692307692
424,80,177,28,13,16.9230769231,-3.92307692308,610.0,604.692307692,5.30769230769
425,80,178,23,13,12.9230769231,0.0769230769231,591.0,615.384615385,-24.3846153846
426,80,178,28,13,14.4615384615,-1.46153846154,629.0,572.076923077,56.9230769231
427,80,178,29,12,13.75,-1.75,520.0,581.916666667,-61.9166666667
428,80,179,23,9,13.5555555556,-4.55555555556,563.0,617.111111111,-54.1111111111
429,80,179,28,7,14.8571428571,-7.85714285714,555.0,582.714285714,-27.7142857143
430,80,179,29,9,13.4444444444,-4.44444444444,535.0,584.777777778,-49.7777777778
431,81,118,35,3,6.0,-3.0,670.0,709.0,-39.0
432,81,119,35,5,5.4,-0.4,711.0,682.0,29.0
433,81,120,35,4,6.5,-2.5,624.0,702.5,-78.5
434,81,135,19,4,8.0,-4.0,542.0,662.0,-120.0
435,81,135,35,3,4.66666666667,-1.66666666667,580.0,641.666666667,-61.6666666667
436,81,136,19,6,8.33333333333,-2.33333333333,601.0,635.833333333,-34.8333333333
437,81,136,35,5,5.2,-0.2,648.0,630.2,17.8
438,81,137,19,7,10.4285714286,-3.42857142857,646.0,637.571428571,8.42857142857
439,81,137,20,7,10.4285714286,-3.42857142857,631.0,639.714285714,-8.71428571429
440,81,137,35,6,5.83333333333,0.166666666667,629.0,637.5,-8.5
441,81,138,19,10,12.4,-2.4,658.0,632.4,25.6
442,81,138,20,11,12.3636363636,-1.36363636364,633.0,628.636363636,4.36363636364
443,81,138,35,5,6.6,-1.6,620.0,621.6,-1.6
444,81,139,19,12,14.6666666667,-2.66666666667,641.0,637.333333333,3.66666666667
445,81,139,20,15,14.5333333333,0.466666666667,669.0,632.666666667,36.3333333333
446,81,139,35,4,6.25,-2.25,600.0,621.5,-21.5
447,81,140,19,14,15.9285714286,-1.92857142857,633.0,646.428571429,-13.4285714286
448,81,140,20,19,15.7894736842,3.21052631579,703.0,641.421052632,61.5789473684
449,81,140,21,14,16.6428571429,-2.64285714286,613.0,653.5,-40.5
450,81,141,19,14,16.7857142857,-2.78571428571,619.0,655.571428571,-36.5714285714
451,81,141,20,20,16.6,3.4,724.0,643.8,80.2
452,81,141,21,16,17.0625,-1.0625,646.0,653.125,-7.125
453,81,142,19,14,16.4285714286,-2.42857142857,563.0,660.142857143,-97.1428571429
454,81,142,20,19,16.3684210526,2.63157894737,717.0,640.473684211,76.5263157895
455,81,142,21,15,16.9333333333,-1.93333333333,562.0,662.066666667,-100.066666667
456,81,143,19,13,14.9230769231,-1.92307692308,546.0,659.461538462,-113.461538462
457,81,143,20,17,14.5882352941,2.41176470588,705.0,628.941176471,76.0588235294
458,81,144,20,14,12.6428571429,1.35714285714,651.0,638.0,13.0
459,81,145,20,13,11.0,2.0,637.0,634.230769231,2.76923076923
460,81,145,25,2,2.5,-0.5,772.0,748.0,24.0
461,81,146,19,13,11.1538461538,1.84615384615,526.0,655.0,-129.0
462,81,146,20,13,11.1538461538,1.84615384615,633.0,646.769230769,-13.7692307692
463,81,147,19,13,11.2307692308,1.76923076923,571.0,647.384615385,-76.3846153846
464,81,147,20,13,11.2307692308,1.76923076923,676.0,639.307692308,36.6923076923
465,81,148,19,12,11.25,0.75,570.0,661.75,-91.75
466,81,148,20,12,11.25,0.75,693.0,651.5,41.5
467,81,149,19,12,11.5,0.5,626.0,673.833333333,-47.8333333333
468,81,149,20,13,11.3846153846,1.61538461538,715.0,655.923076923,59.0769230769
469,81,149,26,5,8.8,-3.8,658.0,664.6,-6.6
470,81,150,19,13,11.9230769231,1.07692307692,646.0,685.846153846,-39.8461538462
471,81,150,20,15,11.6666666667,3.33333333333,716.0,664.133333333,51.8666666667
472,81,150,26,6,10.1666666667,-4.16666666667,623.0,664.333333333,-41.3333333333
473,81,151,19,13,12.0,1.0,587.0,691.307692308,-104.307692308
474,81,151,20,16,11.4375,4.5625,700.0,663.375,36.625
475,81,151,24,4,5.0,-1.0,526.0,534.0,-8.0
476,81,151,34,3,5.33333333333,-2.33333333333,676.0,707.0,-31.0
477,81,152,19,12,11.25,0.75,605.0,687.083333333,-82.0833333333
478,81,152,20,15,10.4,4.6,729.0,663.933333333,65.0666666667
479,81,152,24,6,4.16666666667,1.83333333333,543.0,538.5,4.5
480,81,153,19,10,10.4,-0.4,632.0,690.5,-58.5
481,81,153,20,13,9.15384615385,3.84615384615,781.0,665.0,116.0
482,81,153,24,4,4.5,-0.5,566.0,536.5,29.5
483,81,154,19,8,9.5,-1.5,598.0,686.375,-88.375
484,81,154,20,11,7.90909090909,3.09090909091,793.0,658.0,135.0
485,81,155,19,7,8.0,-1.0,570.0,657.571428571,-87.5714285714
486,81,155,33,6,12.1666666667,-6.16666666667,585.0,668.666666667,-83.6666666667
487,81,156,19,7,7.14285714286,-0.142857142857,559.0,631.714285714,-72.7142857143
488,81,156,22,3,5.66666666667,-2.66666666667,454.0,607.333333333,-153.333333333
489,81,156,33,12,14.1666666667,-2.16666666667,649.0,659.916666667,-10.9166666667
490,81,157,19,8,7.625,0.375,557.0,636.125,-79.125
491,81,157,21,8,8.625,-0.625,604.0,594.375,9.625
492,81,157,32,13,17.5384615385,-4.53846153846,598.0,676.076923077,-78.0769230769
493,81,157,33,18,16.4444444444,1.55555555556,660.0,670.222222222,-10.2222222222
494,81,157,34,12,17.0,-5.0,640.0,669.416666667,-29.4166666667
495,81,158,19,8,9.0,-1.0,561.0,632.75,-71.75
496,81,158,21,10,10.8,-0.8,687.0,608.3,78.7
497,81,158,32,19,19.0,0.0,740.0,685.263157895,54.7368421053
498,81,158,33,22,18.1818181818,3.81818181818,630.0,693.318181818,-63.3181818182
499,81,158,34,14,18.2857142857,-4.28571428571,647.0,679.928571429,-32.9285714286
500,81,159,19,8,10.5,-2.5,585.0,620.125,-35.125
501,81,159,21,11,13.4545454545,-2.45454545455,713.0,618.818181818,94.1818181818
502,81,159,22,9,12.1111111111,-3.11111111111,538.0,631.333333333,-93.3333333333
503,81,159,31,16,20.25,-4.25,609.0,684.3125,-75.3125
504,81,159,32,23,20.8695652174,2.13043478261,782.0,693.217391304,88.7826086957
505,81,159,33,23,19.8695652174,3.13043478261,721.0,707.652173913,13.347826087
506,81,159,34,14,19.0714285714,-5.07142857143,639.0,706.0,-67.0
507,81,160,19,9,12.0,-3.0,584.0,614.0,-30.0
508,81,160,21,13,16.0769230769,-3.07692307692,707.0,620.692307692,86.3076923077
509,81,160,22,12,13.9166666667,-1.91666666667,569.0,618.0,-49.0
510,81,160,30,12,19.3333333333,-7.33333333333,637.0,644.666666667,-7.66666666667
511,81,160,31,21,21.1904761905,-0.190476190476,609.0,664.619047619,-55.619047619
512,81,160,32,26,21.6923076923,4.30769230769,693.0,685.076923077,7.92307692308
513,81,160,33,21,21.2380952381,-0.238095238095,792.0,701.19047619,90.8095238095
514,81,160,34,12,19.4166666667,-7.41666666667,666.0,721.5,-55.5
515,81,161,19,9,12.6666666667,-3.66666666667,544.0,624.222222222,-80.2222222222
516,81,161,20,15,14.6666666667,0.333333333333,709.0,626.0,83.0
517,81,161,21,15,17.4,-2.4,695.0,625.466666667,69.5333333333
518,81,161,22,15,15.4666666667,-0.466666666667,583.0,613.2,-30.2
519,81,161,23,9,14.0,-5.0,584.0,584.444444444,-0.444444444444
520,81,161,30,14,19.7142857143,-5.71428571429,650.0,657.142857143,-7.14285714286
521,81,161,31,23,21.3913043478,1.60869565217,635.0,654.043478261,-19.0434782609
522,81,161,32,26,21.8461538462,4.15384615385,620.0,668.923076923,-48.9230769231
523,81,161,33,19,21.3684210526,-2.36842105263,717.0,671.842105263,45.1578947368
524,81,162,19,7,13.7142857143,-6.71428571429,539.0,641.428571429,-102.428571429
525,81,162,20,12,16.0,-4.0,695.0,633.833333333,61.1666666667
526,81,162,21,15,18.2666666667,-3.26666666667,686.0,625.533333333,60.4666666667
527,81,162,22,17,17.2352941176,-0.235294117647,599.0,606.411764706,-7.41176470588
528,81,162,23,15,15.8666666667,-0.866666666667,600.0,581.666666667,18.3333333333
529,81,162,30,12,18.5833333333,-6.58333333333,613.0,666.416666667,-53.4166666667
530,81,162,31,21,19.7619047619,1.2380952381,700.0,648.380952381,51.619047619
531,81,162,32,23,20.347826087,2.65217391304,621.0,653.782608696,-32.7826086957
532,81,162,33,17,19.7647058824,-2.76470588235,622.0,646.058823529,-24.0588235294
533,81,163,22,17,18.8823529412,-1.88235294118,634.0,619.764705882,14.2352941176
534,81,163,23,19,17.7894736842,1.21052631579,567.0,600.894736842,-33.8947368421
535,81,163,24,15,18.0,-3.0,566.0,607.2,-41.2
536,81,163,26,8,16.625,-8.625,521.0,651.125,-130.125
537,81,163,30,7,17.8571428571,-10.8571428571,631.0,670.0,-39.0
538,81,163,32,17,18.0588235294,-1.05882352941,619.0,650.470588235,-31.4705882353
539,81,163,33,15,16.8666666667,-1.86666666667,616.0,638.6,-22.6
540,81,164,20,8,16.0,-8.0,708.0,655.0,53.0
541,81,164,22,15,20.2666666667,-5.26666666667,689.0,627.733333333,61.2666666667
542,81,164,23,21,18.9523809524,2.04761904762,581.0,608.380952381,-27.380952381
543,81,164,24,20,19.55,0.45,580.0,617.0,-37.0
544,81,164,25,18,18.5,-0.5,626.0,641.055555556,-15.0555555556
545,81,164,26,12,18.5833333333,-6.58333333333,595.0,675.166666667,-80.1666666667
546,81,164,33,12,13.3333333333,-1.33333333333,638.0,633.5,4.5
547,81,165,19,8,11.25,-3.25,525.0,620.0,-95.0
548,81,165,20,10,14.5,-4.5,665.0,632.9,32.1
549,81,165,23,19,20.3157894737,-1.31578947368,621.0,620.684210526,0.315789473684
550,81,165,24,22,21.0,1.0,577.0,637.954545455,-60.9545454545
551,81,165,25,22,20.2727272727,1.72727272727,714.0,660.181818182,53.8181818182
552,81,165,26,16,20.0,-4.0,696.0,688.0,8.0
553,81,165,33,6,12.0,-6.0,584.0,632.0,-48.0
554,81,166,20,10,14.6,-4.6,629.0,624.3,4.7
555,81,166,23,17,21.0588235294,-4.05882352941,652.0,631.882352941,20.1176470588
556,81,166,24,22,21.8181818182,0.181818181818,575.0,652.045454545,-77.0454545455
557,81,166,25,24,21.375,2.625,726.0,666.083333333,59.9166666667
558,81,166,26,19,20.7368421053,-1.73684210526,753.0,671.684210526,81.3157894737
559,81,167,18,5,5.0,0.0,554.0,592.6,-38.6
560,81,167,20,9,14.8888888889,-5.88888888889,659.0,641.0,18.0
561,81,167,23,17,21.0,-4.0,724.0,655.0,69.0
562,81,167,24,23,22.0434782609,0.95652173913,639.0,659.47826087,-20.4782608696
563,81,167,25,26,22.0,4.0,652.0,659.615384615,-7.61538461538
564,81,167,26,22,21.1818181818,0.818181818182,698.0,645.818181818,52.1818181818
565,81,167,27,13,19.9230769231,-6.92307692308,526.0,650.923076923,-124.923076923
566,81,168,20,8,15.0,-7.0,685.0,673.75,11.25
567,81,168,23,17,20.9411764706,-3.94117647059,755.0,676.764705882,78.2352941176
568,81,168,24,23,22.1739130435,0.826086956522,663.0,664.956521739,-1.95652173913
569,81,168,25,26,22.6538461538,3.34615384615,630.0,655.615384615,-25.6153846154
570,81,168,26,23,21.652173913,1.34782608696,648.0,629.347826087,18.652173913
571,81,168,27,14,20.5,-6.5,537.0,633.214285714,-96.2142857143
572,81,169,20,8,14.875,-6.875,651.0,677.5,-26.5
573,81,169,23,16,21.0,-5.0,694.0,681.0,13.0
574,81,169,24,22,22.0,0.0,648.0,665.318181818,-17.3181818182
575,81,169,25,25,22.64,2.36,642.0,651.84,-9.84
576,81,169,26,23,21.6086956522,1.39130434783,674.0,629.130434783,44.8695652174
577,81,169,27,14,20.8571428571,-6.85714285714,561.0,634.357142857,-73.3571428571
578,81,170,18,3,2.66666666667,0.333333333333,527.0,622.0,-95.0
579,81,170,20,8,15.125,-7.125,656.0,656.0,0.0
580,81,170,23,15,20.8666666667,-5.86666666667,676.0,669.866666667,6.13333333333
581,81,170,24,20,21.75,-1.75,670.0,667.0,3.0
582,81,170,25,23,22.4782608696,0.521739130435,638.0,662.695652174,-24.6956521739
583,81,170,26,22,21.5,0.5,677.0,649.318181818,27.6818181818
584,81,170,27,15,20.4,-5.4,593.0,648.0,-55.0
585,81,171,20,8,15.375,-7.375,655.0,638.5,16.5
586,81,171,23,14,20.9285714286,-6.92857142857,690.0,664.857142857,25.1428571429
587,81,171,24,19,21.3684210526,-2.36842105263,711.0,680.210526316,30.7894736842
588,81,171,25,22,22.2727272727,-0.272727272727,694.0,679.681818182,14.3181818182
589,81,171,26,23,21.2173913043,1.78260869565,706.0,670.652173913,35.347826087
590,81,171,27,17,20.2352941176,-3.23529411765,646.0,657.647058824,-11.6470588235
591,81,172,20,8,15.125,-7.125,647.0,619.625,27.375
592,81,172,23,14,20.6428571429,-6.64285714286,681.0,667.785714286,13.2142857143
593,81,172,24,19,20.8947368421,-1.89473684211,754.0,684.421052632,69.5789473684
594,81,172,25,22,22.2727272727,-0.272727272727,727.0,688.0,39.0
595,81,172,26,24,21.625,2.375,688.0,684.75,3.25
596,81,172,27,20,20.35,-0.35,694.0,662.05,31.95
597,81,173,20,8,14.375,-6.375,625.0,608.75,16.25
598,81,173,23,14,19.9285714286,-5.92857142857,650.0,662.571428571,-12.5714285714
599,81,173,24,20,19.8,0.2,757.0,671.35,85.65
600,81,173,25,23,21.5217391304,1.47826086957,681.0,681.130434783,-0.130434782609
601,81,173,26,26,21.5769230769,4.42307692308,650.0,685.576923077,-35.5769230769
602,81,173,27,22,20.9090909091,1.09090909091,739.0,672.681818182,66.3181818182
603,81,173,28,13,20.0,-7.0,532.0,699.076923077,-167.076923077
604,81,174,20,9,12.0,-3.0,579.0,597.0,-18.0
605,81,174,21,12,13.6666666667,-1.66666666667,663.0,595.333333333,67.6666666667
606,81,174,23,14,18.7142857143,-4.71428571429,649.0,646.714285714,2.28571428571
607,81,174,24,19,18.7894736842,0.210526315789,721.0,655.947368421,65.0526315789
608,81,174,25,22,20.8181818182,1.18181818182,657.0,661.272727273,-4.27272727273
609,81,174,26,25,21.8,3.2,687.0,680.08,6.92
610,81,174,27,24,20.875,3.125,769.0,675.041666667,93.9583333333
611,81,174,28,15,20.2666666667,-5.26666666667,615.0,703.466666667,-88.4666666667
612,81,175,20,8,10.625,-2.625,546.0,599.625,-53.625
613,81,175,21,11,12.1818181818,-1.18181818182,628.0,592.272727273,35.7272727273
614,81,175,23,14,17.0714285714,-3.07142857143,713.0,623.285714286,89.7142857143
615,81,175,24,18,17.5,0.5,686.0,641.555555556,44.4444444444
616,81,175,25,21,19.380952381,1.61904761905,645.0,633.142857143,11.8571428571
617,81,175,26,24,21.25,2.75,663.0,662.375,0.625
618,81,175,27,25,20.72,4.28,754.0,665.32,88.68
619,81,175,28,17,20.5882352941,-3.58823529412,711.0,684.588235294,26.4117647059
620,81,176,21,11,10.0909090909,0.909090909091,593.0,594.0,-1.0
621,81,176,23,15,15.0,0.0,726.0,609.6,116.4
622,81,176,24,17,16.0,1.0,682.0,631.176470588,50.8235294118
623,81,176,25,19,17.7894736842,1.21052631579,592.0,611.263157895,-19.2631578947
624,81,176,26,22,20.0,2.0,583.0,634.227272727,-51.2272727273
625,81,176,27,25,19.92,5.08,694.0,639.96,54.04
626,81,176,28,20,19.8,0.2,706.0,644.85,61.15
627,81,177,22,12,12.5833333333,-0.583333333333,610.0,620.833333333,-10.8333333333
628,81,177,23,14,14.0714285714,-0.0714285714286,705.0,612.285714286,92.7142857143
629,81,177,24,15,15.1333333333,-0.133333333333,699.0,628.4,70.6
630,81,177,25,15,16.7333333333,-1.73333333333,535.0,605.0,-70.0
631,81,177,26,17,19.1176470588,-2.11764705882,525.0,614.058823529,-89.0588235294
632,81,177,27,21,19.7142857143,1.28571428571,590.0,627.0,-37.0
633,81,177,28,21,19.5714285714,1.42857142857,666.0,621.904761905,44.0952380952
634,81,177,29,16,18.6875,-2.6875,486.0,618.75,-132.75
635,81,178,22,12,11.5833333333,0.416666666667,568.0,627.5,-59.5
636,81,178,23,15,12.7333333333,2.26666666667,715.0,624.733333333,90.2666666667
637,81,178,24,15,13.5333333333,1.46666666667,679.0,644.066666667,34.9333333333
638,81,178,28,21,17.5238095238,3.47619047619,658.0,594.19047619,63.8095238095
639,81,178,29,20,16.6,3.4,594.0,594.35,-0.35
640,81,179,22,10,11.8,-1.8,499.0,627.6,-128.6
641,81,179,23,14,12.8571428571,1.14285714286,687.0,633.428571429,53.5714285714
642,81,179,24,14,13.5714285714,0.428571428571,635.0,654.642857143,-19.6428571429
643,81,179,28,13,17.1538461538,-4.15384615385,571.0,595.923076923,-24.9230769231
644,81,179,29,16,15.75,0.25,572.0,602.0,-30.0
645,81,179,30,10,16.2,-6.2,555.0,595.6,-40.6
646,81,180,23,14,12.5714285714,1.42857142857,580.0,627.285714286,-47.2857142857
647,81,180,24,15,13.1333333333,1.86666666667,600.0,631.0,-31.0
648,81,180,30,9,13.5555555556,-4.55555555556,609.0,595.444444444,13.5555555556
649,81,181,23,10,13.4,-3.4,497.0,616.0,-119.0
650,81,181,24,12,13.75,-1.75,549.0,603.75,-54.75
651,81,181,30,6,10.8333333333,-4.83333333333,587.0,603.666666667,-16.6666666667
652,81,182,31,4,10.5,-6.5,577.0,590.5,-13.5
653,81,184,28,0,,,523.0,,
654,82,118,35,5,5.8,-0.8,686.0,702.8,-16.8
655,82,119,35,8,5.625,2.375,730.0,690.5,39.5
656,82,120,35,7,6.71428571429,0.285714285714,700.0,699.571428571,0.428571428571
657,82,121,35,6,6.66666666667,-0.666666666667,669.0,682.5,-13.5
658,82,122,35,5,7.0,-2.0,637.0,677.8,-40.8
659,82,123,35,5,6.4,-1.4,619.0,653.6,-34.6
660,82,124,35,4,6.5,-2.5,603.0,631.75,-28.75
661,82,131,19,5,9.0,-4.0,611.0,653.4,-42.4
662,82,132,19,6,9.66666666667,-3.66666666667,619.0,673.666666667,-54.6666666667
663,82,133,19,6,10.1666666667,-4.16666666667,673.0,687.166666667,-14.1666666667
664,82,134,19,7,9.42857142857,-2.42857142857,705.0,670.285714286,34.7142857143
665,82,135,19,8,9.875,-1.875,680.0,649.375,30.625
666,82,136,19,11,10.0909090909,0.909090909091,662.0,628.727272727,33.2727272727
667,82,136,35,6,5.5,0.5,663.0,631.833333333,31.1666666667
668,82,137,19,13,11.4615384615,1.53846153846,654.0,623.0,31.0
669,82,137,35,8,6.0,2.0,665.0,630.0,35.0
670,82,138,19,15,12.8,2.2,624.0,622.8,1.2
671,82,138,35,8,6.375,1.625,615.0,617.875,-2.875
672,82,139,19,15,14.5333333333,0.466666666667,582.0,628.333333333,-46.3333333333
673,82,139,20,21,14.3333333333,6.66666666667,586.0,623.19047619,-37.1904761905
674,82,139,21,13,16.3846153846,-3.38461538462,566.0,622.230769231,-56.2307692308
675,82,139,35,7,6.0,1.0,599.0,620.428571429,-21.4285714286
676,82,140,19,15,16.3333333333,-1.33333333333,594.0,639.733333333,-45.7333333333
677,82,140,20,23,16.2173913043,6.78260869565,622.0,638.47826087,-16.4782608696
678,82,140,21,18,17.6666666667,0.333333333333,691.0,629.166666667,61.8333333333
679,82,140,35,5,6.0,-1.0,652.0,625.4,26.6
680,82,141,19,15,16.9333333333,-1.93333333333,612.0,653.2,-41.2
681,82,141,20,24,17.0,7.0,633.0,646.041666667,-13.0416666667
682,82,141,21,21,17.8571428571,3.14285714286,691.0,629.666666667,61.3333333333
